arm	cancer_type	discovery	replication	seed	n_common	n_dis_tested	n_rep_tested	n_dis_joint	n_rep_joint	rep_joint	repdir_joint	n_dis_fdr	n_rep_fdr	rep_fdr	repdir_fdr	n_dis_lfc	n_rep_lfc	rep_lfc	repdir_lfc	n_dis_topp100	n_rep_topp100	rep_topp100	repdir_topp100	n_dis_topp500	n_rep_topp500	rep_topp500	repdir_topp500	n_dis_topfc100	n_rep_topfc100	rep_topfc100	repdir_topfc100	n_dis_topfc500	n_rep_topfc500	rep_topfc500	repdir_topfc500	gene_sign_conc	gene_bothsig_fdr	gene_bothsig_sign	pi1	rep_median_abs_lfc	dis_median_abs_lfc	lfc_shrinkage	spearman_lfc	spearman_stat	pearson_lfc	global_sign_conc	status
cross_m10	BRCA	SRP116023	SRP218935	0	16534	16739	17058	2157	2657	0.4362540565600371	0.4200278164116829	3514	4715	0.4277177006260672	0.41007398975526466	2911	3203	0.5149433184472689	0.4692545517004466	100	100	0.03	0.03	500	500	0.128	0.128	100	100	0.16	0.15	500	500	0.298	0.28	0.8548910523875753	0.4872508113120074	0.4677793231339824	0.7666512131046206	1.0213308531095615	1.5929090907701027	0.35882665305413497	0.4764533822198104	0.4716948981070349	0.5217289185088841	0.6608806096528366	ok
cross_m10	BRCA	SRP116023	SRP218935	1	16534	16739	17058	2598	3907	0.5346420323325635	0.5030792917628946	4964	7011	0.556406124093473	0.5122884770346495	3278	4219	0.5509456985967053	0.4853569249542404	100	100	0.09	0.09	500	500	0.214	0.214	100	100	0.3	0.3	500	500	0.352	0.346	0.8221709006928406	0.619707467282525	0.5758275596612779	0.8101103412881703	1.160762955827981	1.5016246929727035	0.22699529299157484	0.43084359326431126	0.46924611933571125	0.5292311073630858	0.6535018749243983	ok
cross_m10	BRCA	SRP156355	SRP116023	2	16660	17666	16739	1354	1677	0.3825701624815362	0.37740029542097486	2121	2609	0.3554926921263555	0.3507779349363508	2214	2532	0.4706413730803975	0.44760614272809396	100	100	0.08	0.08	500	500	0.16	0.16	100	100	0.27	0.27	500	500	0.294	0.292	0.9091580502215657	0.40841949778434267	0.40251107828655835	0.7784342688330872	1.0038400402899152	1.5571384500731935	0.3553302596549911	0.5222989653952502	0.515879613951455	0.5680287979039702	0.6778511404561824	ok
cross_m10	BRCA	SRP156355	SRP116023	3	16680	17666	16739	1831	3013	0.4882577826324413	0.4729655925723648	3212	5631	0.5295765877957659	0.5102739726027398	2494	3762	0.5404971932638332	0.5008019246190858	100	100	0.06	0.06	500	500	0.222	0.22	100	100	0.26	0.26	500	500	0.278	0.266	0.8634625887493174	0.559803386127799	0.5423265974877116	0.7438061665259919	1.1824495853867507	1.546302107998159	0.2353049386205981	0.46251200353803107	0.48023919770433965	0.5139707573308734	0.6569544364508393	ok
cross_m10	BRCA	SRP156355	SRP116023	4	16718	18379	16739	2095	3067	0.4610978520286396	0.4372315035799523	3566	5081	0.46578799775659	0.4453168816601234	2808	3721	0.5338319088319088	0.4458689458689459	100	100	0.09	0.09	500	500	0.182	0.182	100	100	0.11	0.11	500	500	0.232	0.218	0.813365155131265	0.5174224343675418	0.4916467780429594	0.7489260143198091	1.131192131632635	1.5636830566505162	0.2765847741193138	0.4159812589757843	0.45031299329220975	0.44831023330182274	0.6494796028233042	ok
cross_m10	BRCA	SRP156355	SRP062132	0	15385	18022	15385	1235	27	0.004858299595141701	0.004858299595141701	2002	28	0.002997002997002997	0.002997002997002997	1851	386	0.1053484602917342	0.0940032414910859	100	100	0.01	0.01	500	500	0.034	0.03	100	28	0.01	0.01	500	28	0.012	0.012	0.7676113360323886	0.004858299595141701	0.004858299595141701	0.1443994601889338	0.31364814450128387	1.538540132057654	0.7961391204779242	0.34281355966152754	0.3083038031120747	0.360100713929004	0.6051998700032499	ok
cross_m10	BRCA	SRP116023	SRP062132	2	16576	16739	17037	1659	7	0.0	0.0	2591	7	0.0	0.0	2471	391	0.08255766895993524	0.056657223796033995	100	100	0.01	0.01	500	500	0.048	0.046	100	7	0.0	0.0	500	7	0.0	0.0	0.7148884870403858	0.0	0.0	0.0	0.25826672844109183	1.5767478896936598	0.8362029021067727	0.19759526170519964	0.17641309628916482	0.2067928864943859	0.5544160231660231	ok
cross_m10	BRCA	SRP116023	SRP062132	3	16576	16739	17037	3001	5	0.0006664445184938354	0.0003332222592469177	5619	5	0.0003559352197899982	0.0001779676098949991	3700	434	0.06	0.025405405405405406	100	100	0.0	0.0	500	500	0.022	0.02	100	5	0.0	0.0	500	5	0.002	0.002	0.5568143952015995	0.0006664445184938354	0.0003332222592469177	0.0	0.22814334516901807	1.5703757825936926	0.8547205403332139	0.05109706665105002	0.05169592196983977	0.03103441091996418	0.5088682432432432	ok
cross_m10	BRCA	SRP116023	SRP062132	4	16576	16739	17037	3042	6	0.0009861932938856016	0.0009861932938856016	5056	8	0.0007911392405063291	0.0007911392405063291	3631	574	0.1010740842743046	0.0886808041861746	100	100	0.0	0.0	500	500	0.022	0.022	100	8	0.01	0.01	500	8	0.004	0.004	0.7268244575936884	0.0013149243918474688	0.0013149243918474688	0.32692307692307676	0.33772067015900475	1.565677710274429	0.7842974528264762	0.29312338399334376	0.2720156329898123	0.3436679660095862	0.5956201737451737	ok
cross_m10	BRCA	SRP116023	SRP156355	0	16704	16739	18022	2175	1345	0.31862068965517243	0.31448275862068964	3532	2113	0.29501698754246886	0.2919026047565119	2992	2230	0.4364973262032086	0.4177807486631016	100	100	0.08	0.08	500	500	0.198	0.196	100	100	0.26	0.26	500	500	0.354	0.344	0.9227586206896552	0.36919540229885056	0.3650574712643678	0.8007662835249042	0.9096284644201232	1.6003696772778535	0.43161353446326567	0.6037138143801668	0.6059371489555385	0.6212248528809017	0.7155172413793104	ok
cross_m10	BRCA	SRP116023	SRP023262	3	14169	16739	14373	2567	687	0.13167121153097	0.12738605375925205	5093	718	0.07598664834086001	0.07304142941291969	2941	1683	0.2924175450527032	0.2689561373682421	100	100	0.1	0.1	500	500	0.17	0.168	100	100	0.17	0.17	500	500	0.22	0.216	0.7845734320218154	0.13322945072068562	0.12894429294896767	0.4809115699259835	0.5927769468813501	1.5493677453135957	0.6174071980817113	0.3796309807195614	0.36442978675915544	0.44678922351139416	0.618815724468911	ok
cross_m10	BRCA	SRP116023	SRP023262	4	14169	16739	14373	2514	1436	0.24423229912490055	0.22911694510739858	4448	1721	0.18839928057553956	0.17401079136690648	2806	1996	0.3396293656450463	0.3039914468995011	100	100	0.06	0.06	500	500	0.13	0.13	100	100	0.13	0.13	500	500	0.242	0.238	0.7677008750994431	0.26292760540970567	0.24502784407319014	0.5476758722582109	0.6568443834139304	1.5296335794897042	0.5705871051594866	0.36004535087608486	0.35491561309364894	0.4310010972471069	0.6116169101559743	ok
cross_m10	BRCA	SRP116023	SRP062132	0	15375	16739	15385	2024	27	0.003458498023715415	0.003458498023715415	3380	28	0.0020710059171597634	0.0020710059171597634	2521	382	0.0872669575565252	0.06902023006743356	100	100	0.02	0.02	500	500	0.048	0.044	100	28	0.01	0.01	500	28	0.008	0.008	0.7430830039525692	0.003458498023715415	0.003458498023715415	0.15160926030491217	0.28922007182963794	1.5731113341618592	0.8161477413906423	0.27263592286357596	0.234523069739216	0.3201743662614579	0.5813333333333334	ok
cross_m10	BRCA	SRP116023	SRP062132	1	16576	16739	17037	2604	2	0.00038402457757296467	0.00038402457757296467	4970	2	0.00020120724346076458	0.00020120724346076458	3308	430	0.08010882708585249	0.061970979443772674	100	100	0.0	0.0	500	500	0.042	0.036	100	2	0.0	0.0	500	2	0.002	0.002	0.7215821812596006	0.00038402457757296467	0.00038402457757296467	0.04445649227432913	0.24303058275422212	1.5030598142099125	0.8383094402121503	0.28648004119304715	0.28872519228661153	0.2948628709679888	0.5902509652509652	ok
cross_m10	BRCA	SRP116023	TCGA-BRCA	0	16435	16739	17081	2141	3672	0.7080803362914526	0.7066791219056515	3498	6692	0.6866781017724414	0.6846769582618639	2900	4165	0.7317241379310345	0.7172413793103448	100	100	0.19	0.19	500	500	0.322	0.322	100	100	0.4	0.4	500	500	0.478	0.478	0.962634283045306	0.7585240541802896	0.7571228397944886	0.9229332087809434	1.6274580226618558	1.5913661500835536	-0.022679804127043512	0.7086438429927583	0.7010263895452976	0.7548998904249365	0.7498630970489808	ok
cross_m10	BRCA	SRP116023	TCGA-BRCA	1	16435	16739	17081	2595	4682	0.7190751445086705	0.7121387283236994	4961	6749	0.6254787341261843	0.6198347107438017	3295	5302	0.7532625189681336	0.7253414264036419	100	100	0.13	0.13	500	500	0.308	0.308	100	100	0.41	0.41	500	500	0.418	0.418	0.9502890173410404	0.7502890173410405	0.7429672447013488	0.8852494112609719	1.7686448253715723	1.504491200327377	-0.17557671655820628	0.6537645357899706	0.6684235901792374	0.7040570648504763	0.748950410708853	ok
cross_m10	BRCA	SRP116023	TCGA-BRCA	2	16435	16739	17081	1644	3785	0.666058394160584	0.6636253041362531	2574	5544	0.5889665889665889	0.5866355866355867	2426	4553	0.7201154163231657	0.690436933223413	100	100	0.08	0.08	500	500	0.25	0.25	100	100	0.28	0.28	500	500	0.366	0.362	0.9501216545012166	0.6824817518248175	0.6800486618004866	0.8418491484184915	1.7353176641420134	1.569669848328761	-0.10553035467274774	0.6249545793686494	0.6259142009753538	0.6615732022956518	0.7294797687861272	ok
cross_m10	BRCA	SRP116023	TCGA-BRCA	3	16435	16739	17081	2987	3969	0.5530632741881486	0.5450284566454636	5604	7035	0.538722341184868	0.5233761598857959	3684	4475	0.6102062975027145	0.5806188925081434	100	100	0.09	0.09	500	500	0.172	0.172	100	100	0.25	0.25	500	500	0.338	0.334	0.9079343823234014	0.6237027117509206	0.6146635420154001	0.823680392813302	1.2138922775881629	1.5717960399342734	0.2277036926248247	0.5705022475751537	0.5705418032545958	0.621576534020603	0.7081229084271372	ok
cross_m10	ESCA	SRP099599	TCGA-ESCA	3	1623	1626	17634	250	267	0.244	0.196	444	383	0.25225225225225223	0.20270270270270271	367	416	0.4196185286103542	0.26430517711171664	100	100	0.12	0.12	500	500	0.298	0.236	100	100	0.31	0.27	444	383	0.25225225225225223	0.20270270270270271	0.596	0.268	0.212	0.45599999999999996	0.7588746817146452	1.7865297173283983	0.575224148608355	0.1786928800229644	0.21896244425496544	0.22569579472305185	0.5606900800985829	ok
cross_m10	ESCA	SRP099599	TCGA-ESCA	4	1623	1626	17634	318	364	0.34276729559748426	0.18867924528301888	434	531	0.35023041474654376	0.2304147465437788	467	489	0.4668094218415418	0.24411134903640258	100	100	0.11	0.09	500	500	0.33	0.214	100	100	0.3	0.08	434	500	0.34101382488479265	0.22350230414746544	0.5786163522012578	0.37735849056603776	0.22012578616352202	0.5452346395742621	0.8584290934274686	1.79991919070841	0.5230735369349503	0.11128314776383876	0.15781391620030047	-0.022658605362681904	0.5508317929759704	ok
cross_m10	ESCA	SRP099599	ERP013206	0	1587	1626	15593	102	589	0.7647058823529411	0.7549019607843137	133	994	0.8345864661654135	0.7969924812030075	263	599	0.779467680608365	0.7186311787072244	100	100	0.2	0.2	500	500	0.476	0.462	100	100	0.31	0.31	133	500	0.6240601503759399	0.6165413533834586	0.9313725490196079	0.8627450980392157	0.8333333333333334	0.99999999	2.528647450453206	1.860582734753219	-0.3590620848089279	0.5328836426021042	0.545820489620924	0.6407895478396388	0.6887208569628229	ok
cross_m10	ESCA	SRP099599	ERP013206	1	1587	1626	15593	229	556	0.8122270742358079	0.8034934497816594	317	922	0.8643533123028391	0.8548895899053628	383	569	0.8093994778067886	0.7885117493472585	100	100	0.18	0.18	500	500	0.55	0.548	100	100	0.39	0.39	317	500	0.6214511041009464	0.6151419558359621	0.9563318777292577	0.8733624454148472	0.8602620087336245	0.9285430726478762	2.03692320746195	1.881286901249111	-0.08272863969312816	0.7191059282831039	0.7158959666635419	0.7329764981242731	0.775047258979206	ok
cross_m10	ESCA	SRP099599	SRP064894	1	1586	1626	16426	231	346	0.48484848484848486	0.45021645021645024	318	550	0.5188679245283019	0.48427672955974843	392	388	0.4744897959183674	0.4107142857142857	100	100	0.26	0.26	500	500	0.452	0.422	100	100	0.44	0.41	318	500	0.48742138364779874	0.4528301886792453	0.8095238095238095	0.5584415584415584	0.5108225108225108	0.8441558441558441	1.0833255717712411	1.8936642644787605	0.4279209931284037	0.4840014715234782	0.512741025005093	0.5786666089501028	0.6721311475409836	ok
cross_m10	ESCA	SRP099599	SRP064894	2	1586	1626	16426	119	400	0.5630252100840336	0.5294117647058824	162	589	0.5864197530864198	0.5555555555555556	283	454	0.5512367491166078	0.45229681978798586	100	100	0.25	0.25	500	500	0.404	0.364	100	100	0.4	0.38	162	500	0.5493827160493827	0.5185185185185185	0.8487394957983193	0.6134453781512605	0.5798319327731093	0.7959183673469388	1.4560936056749236	1.9778251958379967	0.26379054694063464	0.3947385102162572	0.42484301219120396	0.5046563834112036	0.6242118537200504	ok
cross_m10	ESCA	SRP099599	SRP064894	3	1586	1626	16426	245	381	0.49387755102040815	0.46938775510204084	439	594	0.5148063781321185	0.48519362186788156	357	419	0.5014005602240896	0.4425770308123249	100	100	0.22	0.22	500	500	0.43	0.41	100	100	0.46	0.45	439	500	0.44646924829157175	0.42369020501138954	0.8122448979591836	0.5795918367346938	0.5551020408163265	0.7414965986394557	1.0813136168220725	1.7761728935516605	0.3912115083234592	0.5006726705572556	0.5254012314237024	0.5928876742914407	0.682219419924338	ok
cross_m10	ESCA	SRP099599	SRP064894	4	1586	1626	16426	312	370	0.5128205128205128	0.4807692307692308	427	550	0.5550351288056206	0.5269320843091335	453	430	0.4988962472406181	0.4370860927152318	100	100	0.19	0.19	500	500	0.482	0.46	100	100	0.47	0.45	427	500	0.522248243559719	0.49414519906323184	0.8397435897435898	0.6217948717948718	0.5833333333333334	0.7939560439560439	1.1571079530270072	1.7867628950645895	0.35239983087673254	0.51148120767647	0.5333199925351488	0.5648359312785916	0.6853720050441362	ok
cross_m10	BRCA	SRP156355	SRP111343	1	16245	16953	16421	1358	71	0.025036818851251842	0.024300441826215022	2271	87	0.01805372082782915	0.017173051519154558	1953	1033	0.27854582693292373	0.2672811059907834	100	100	0.07	0.07	500	500	0.144	0.144	100	87	0.11	0.11	500	87	0.05	0.048	0.9079528718703976	0.027245949926362298	0.026509572901325478	0.6649484536082474	0.6630014242746408	1.524088594592544	0.56498498405738	0.5209404493773728	0.5049240689074831	0.556965054309127	0.6869190520160049	ok
cross_m10	BRCA	SRP156355	SRP111343	2	16364	17666	16421	1361	1252	0.32916972814107276	0.32696546656869946	2128	2402	0.34116541353383456	0.33975563909774437	2152	2247	0.5027881040892194	0.4763011152416357	100	100	0.04	0.04	500	500	0.132	0.132	100	100	0.19	0.19	500	500	0.31	0.304	0.9294636296840558	0.3666421748714181	0.36443791329904485	0.7685525349008082	1.0583922207012118	1.5635737364976348	0.3230941426069337	0.6002327842607651	0.6116163212191764	0.6042362141456519	0.7278171596186751	ok
cross_m10	BRCA	SRP156355	SRP111343	3	15767	17666	15784	1771	337	0.08074534161490683	0.07792207792207792	3152	451	0.061865482233502536	0.060279187817258884	2266	1554	0.3375992939099735	0.3058252427184466	100	100	0.01	0.01	500	500	0.064	0.064	100	100	0.06	0.05	500	451	0.116	0.106	0.8198757763975155	0.08356860530773574	0.08074534161490683	0.5468661773009598	0.6984848277602129	1.525499552021538	0.5421271498673299	0.43586670285959855	0.45334604976632237	0.452699874277337	0.6608105536880827	ok
cross_m10	BRCA	SRP156355	SRP111343	4	16405	18379	16421	2055	161	0.0413625304136253	0.0413625304136253	3526	172	0.024957458876914352	0.024957458876914352	2627	1315	0.275599543205177	0.25085649029311	100	100	0.06	0.06	500	500	0.096	0.096	100	100	0.12	0.12	500	172	0.08	0.08	0.851581508515815	0.042335766423357665	0.042335766423357665	0.5036496350364963	0.6322211287854107	1.5484181122169727	0.591698699597218	0.5115295197807516	0.5212808714024468	0.5072170180055556	0.6885705577567814	ok
cross_m10	BRCA	SRP116023	SRP058722	4	16267	16739	16567	2990	5888	0.5872909698996656	0.3632107023411371	5004	9477	0.6254996003197442	0.39928057553956836	3509	6034	0.6166999145055572	0.3889997150185238	100	100	0.03	0.0	500	500	0.068	0.02	100	100	0.15	0.04	500	500	0.178	0.076	0.5946488294314382	0.6688963210702341	0.41438127090301	0.8052768487551096	1.3109696357076073	1.5590594507666653	0.15912787349902546	0.18222297399753756	0.16567559758864883	0.10880164357582695	0.5675908280568022	ok
cross_m10	BRCA	SRP116023	SRP023262	0	14169	16739	14373	1758	950	0.267349260523322	0.26621160409556316	3067	1068	0.18584936419954354	0.18519726116726443	2187	1666	0.4147233653406493	0.4051211705532693	100	100	0.07	0.07	500	500	0.196	0.196	100	100	0.19	0.19	500	500	0.352	0.352	0.8890784982935154	0.27986348122866894	0.2787258248009101	0.7383390216154719	0.8241538610810195	1.5364603880183645	0.4636022721393005	0.5439121688943255	0.534316849594293	0.6049811323502663	0.6831815936198744	ok
cross_m10	BRCA	SRP116023	SRP023262	1	14169	16739	14373	2202	1336	0.2506811989100817	0.24477747502270664	4470	1745	0.18031319910514543	0.17181208053691274	2567	1826	0.3490455784962992	0.3221659524737047	100	100	0.06	0.06	500	500	0.154	0.154	100	100	0.18	0.17	500	500	0.258	0.252	0.8242506811989101	0.2801998183469573	0.2724795640326976	0.576418132276443	0.6536446365541254	1.4702692827014108	0.5554252243145921	0.40624583834964434	0.38577578580151034	0.4728543285135592	0.6321547039311173	ok
cross_m10	BRCA	SRP116023	SRP023262	2	14169	16739	14373	1353	803	0.19068736141906872	0.18994826311899482	2256	843	0.13962765957446807	0.13874113475177305	1815	1716	0.36418732782369145	0.343801652892562	100	100	0.12	0.12	500	500	0.158	0.158	100	100	0.14	0.14	500	500	0.216	0.214	0.8159645232815964	0.1943828529194383	0.19364375461936437	0.5491500369549149	0.6632360729417754	1.517555773351617	0.5629576951382966	0.4129284963782677	0.4006704728332153	0.4704493708223647	0.6244618533418025	ok
cross_m10	BRCA	SRP058722	SRP156355	1	16325	16567	16953	6153	1348	0.14301966520396556	0.09507557289127255	9551	2261	0.15328237880850173	0.09684849753952465	6360	1949	0.21525157232704403	0.14386792452830188	100	100	0.08	0.07	500	500	0.12	0.108	100	100	0.17	0.11	500	500	0.206	0.162	0.5626523647001462	0.18527547537786446	0.12140419307654803	0.47559456091879293	0.45343812787821214	1.7911390575863635	0.7468437048716701	0.10504683852323571	0.06903135301781597	0.16143121357192713	0.5180398162327718	ok
cross_m10	BRCA	SRP058722	SRP156355	2	16475	16567	17666	6032	1323	0.1276525198938992	0.0661472148541114	9330	2090	0.13536977491961416	0.07363344051446945	6231	2127	0.2233991333654309	0.1189215214251324	100	100	0.0	0.0	500	500	0.058	0.046	100	100	0.12	0.06	500	500	0.148	0.102	0.5243700265251989	0.16163793103448276	0.08587533156498674	0.45623342175066295	0.4729995497711715	1.7951657372018708	0.7365148298181999	0.036129842382372324	0.013403905237949619	0.07589058578290239	0.49960546282245827	ok
cross_m10	BRCA	SRP058722	SRP156355	3	16486	16567	17666	6310	1805	0.16909667194928685	0.08462757527733757	9805	3184	0.2014278429372769	0.0958694543600204	6466	2426	0.24048871017630682	0.1272811630064955	100	100	0.01	0.01	500	500	0.044	0.026	100	100	0.08	0.03	500	500	0.152	0.094	0.49984152139461174	0.23106180665610143	0.11251980982567353	0.5229793977812994	0.5095166629254974	1.8045346345513549	0.7176465038853777	0.004985486570134716	-0.030147361564926627	0.0351333234698184	0.48362246754822275	ok
cross_m10	BRCA	SRP058722	SRP156355	4	16535	16567	18379	6052	2011	0.19084600132187707	0.09980171844018507	9642	3482	0.21769342460070526	0.11211366936320266	6217	2641	0.26202348399549624	0.1425124658195271	100	100	0.0	0.0	500	500	0.036	0.024	100	100	0.11	0.08	500	500	0.14	0.084	0.5313945803040317	0.2556179775280899	0.1336748182419035	0.5582727473011676	0.5452874457557195	1.7993783097984226	0.6969578643988401	0.04583874256199296	0.018179224641791707	0.07490158547194654	0.4960387057756275	ok
cross_m10	ESCA	TCGA-ESCA	ERP013206	1	15569	17634	15593	2052	5362	0.517056530214425	0.19395711500974658	3251	8945	0.5721316517994464	0.2845278375884343	3309	5480	0.6080386823813841	0.24236929585977637	100	100	0.0	0.0	500	500	0.016	0.006	100	100	0.07	0.0	500	500	0.18	0.038	0.48148148148148145	0.6461988304093568	0.2724171539961014	0.8269980506822612	1.1287695887307576	1.9583429051523145	0.4236098357641993	-0.03172472106774378	0.0017551828454160136	-0.1292383555929697	0.5099877962618024	ok
cross_m10	ESCA	TCGA-ESCA	ERP013206	2	15569	17634	15593	1985	5408	0.5088161209068011	0.21763224181360202	3348	9228	0.5451015531660693	0.2589605734767025	3137	5509	0.6142811603442779	0.28402932738284986	100	100	0.0	0.0	500	500	0.014	0.008	100	100	0.08	0.05	500	500	0.22	0.1	0.43224181360201513	0.6347607052896725	0.28060453400503776	0.7271846541367952	1.1049551148992547	1.8000487073373885	0.3861526577613049	-0.030683881962144565	-0.03149537716417327	-0.044182246822169924	0.48577301046952276	ok
cross_m10	ESCA	TCGA-ESCA	ERP013206	3	15569	17634	15593	2253	5266	0.5157567687527741	0.17887261429205503	3486	8795	0.5588066551921974	0.21428571428571427	3352	5388	0.6106801909307876	0.20704057279236276	100	100	0.0	0.0	500	500	0.026	0.006	100	100	0.12	0.0	500	500	0.216	0.048	0.4309809143364403	0.6387039502885042	0.23790501553484245	0.7768055291357554	1.1288391158916096	1.8531845226506003	0.3908652365188995	-0.1630870090375541	-0.148296255785301	-0.24096550098538672	0.45166677371700176	ok
cross_m10	ESCA	TCGA-ESCA	ERP013206	4	15569	17634	15593	2804	5453	0.5256776034236804	0.16405135520684735	4389	8942	0.5677830940988836	0.24515835042150833	3781	5630	0.6109494842634223	0.19042581327691088	100	100	0.0	0.0	500	500	0.006	0.004	100	100	0.06	0.02	500	500	0.144	0.03	0.4247503566333809	0.6529957203994294	0.24393723252496433	0.8252496433666191	1.1881497889356902	1.9241111718225261	0.38249421013949536	-0.14604635070939326	-0.08647386745002289	-0.2275407213545892	0.4794142205665104	ok
cross_m10	ESCA	ERP013206	TCGA-ESCA	4	15569	15593	17634	5453	2804	0.27030992114432423	0.0843572345497891	8942	4389	0.2786848579736077	0.12033102214269738	5630	3781	0.4103019538188277	0.12788632326820604	100	100	0.0	0.0	500	500	0.006	0.004	100	100	0.06	0.02	500	500	0.144	0.03	0.4025307170364937	0.29341646799926646	0.09866128736475335	0.5354239256678279	0.7782480044857178	2.0270819143169176	0.6160747136121678	-0.14604635070939326	-0.08647386745002289	-0.2275407213545892	0.4794142205665104	ok
cross_m10	ESCA	ERP013206	SRP099599	0	1587	15593	1626	589	102	0.13242784380305603	0.1307300509337861	994	133	0.11167002012072434	0.10663983903420524	599	263	0.34223706176961605	0.31552587646076796	100	100	0.2	0.2	500	500	0.476	0.462	100	100	0.31	0.31	500	133	0.166	0.164	0.8200339558573854	0.15280135823429541	0.15110356536502548	0.5472552348613469	0.6912419765167336	2.1590042617112886	0.679832972645994	0.5328836426021042	0.545820489620924	0.6407895478396389	0.6887208569628229	ok
cross_m10	ESCA	ERP013206	SRP099599	1	1587	15593	1626	556	229	0.3345323741007194	0.33093525179856115	922	317	0.29718004338394793	0.29392624728850325	569	383	0.5448154657293497	0.5307557117750439	100	100	0.18	0.18	500	500	0.55	0.548	100	100	0.39	0.39	500	317	0.394	0.39	0.8974820143884892	0.3920863309352518	0.38848920863309355	0.7841726618705035	1.0847014076022092	1.9727193414558277	0.4501491495481962	0.7191059282831039	0.7158959666635419	0.7329764981242731	0.775047258979206	ok
cross_m10	ESCA	ERP013206	SRP099599	2	1587	15593	1626	539	118	0.19480519480519481	0.19480519480519481	942	161	0.1592356687898089	0.15817409766454352	548	278	0.4324817518248175	0.4197080291970803	100	100	0.27	0.27	500	500	0.538	0.532	100	100	0.35	0.35	500	161	0.232	0.232	0.8961038961038961	0.22634508348794063	0.22634508348794063	0.6554465942221043	0.8908809215647233	2.1193004715426347	0.5796344437576363	0.6837321227739526	0.6748094901156932	0.7344869269620742	0.7403906742281033	ok
cross_m10	BRCA	SRP156355	SRP157974	3	16538	17666	16585	1814	4699	0.7028665931642778	0.6868798235942668	3195	8653	0.7336463223787167	0.7107981220657277	2445	4929	0.7096114519427403	0.6609406952965236	100	100	0.03	0.03	500	500	0.196	0.196	100	100	0.28	0.28	500	500	0.41	0.408	0.8930540242557883	0.7701212789415656	0.7447629547960308	0.8787210584343991	1.7865157128587872	1.5382587307650548	-0.16138831337577497	0.5652040738927128	0.5905799925123173	0.6119287983262047	0.7045591970008466	ok
cross_m10	BRCA	SRP156355	SRP157974	4	16575	18379	16585	2044	3143	0.523972602739726	0.5102739726027398	3515	6371	0.5541963015647227	0.5425320056899005	2705	3517	0.5693160813308688	0.5268022181146026	100	100	0.04	0.04	500	500	0.148	0.148	100	100	0.22	0.19	500	500	0.316	0.302	0.8840508806262231	0.5924657534246576	0.5777886497064579	0.8043052837573386	1.2138215974464284	1.545548453086871	0.21463374698987658	0.5498028470501302	0.5576966074756909	0.5718838146838053	0.702262443438914	ok
cross_m10	BRCA	SRP156355	SRP218935	0	16982	18022	17058	1364	2738	0.6026392961876833	0.6004398826979472	2132	4796	0.6200750469043153	0.6172607879924953	2321	3386	0.6320551486428264	0.6014648858250754	100	100	0.03	0.03	500	500	0.18	0.18	100	100	0.29	0.29	500	500	0.344	0.34	0.9428152492668622	0.6524926686217009	0.6488269794721407	0.8785085881860075	1.4735847147766443	1.6205715822173876	0.09070063245193083	0.6461855075345683	0.6731525203916724	0.65406695550829	0.7497938994229184	ok
cross_m10	BRCA	SRP156355	SRP218935	1	16632	16953	17058	1367	3956	0.6803218727139722	0.6686174103877103	2280	7059	0.7074561403508772	0.6960526315789474	2026	4309	0.7077986179664363	0.6791707798617966	100	100	0.12	0.12	500	500	0.276	0.276	100	100	0.28	0.28	500	500	0.426	0.422	0.9239209948792977	0.7351865398683248	0.7205559619604974	0.8478419897585955	1.6824937910585955	1.5341690458720472	-0.09668083552177142	0.5877658345998636	0.5999721260667493	0.648829561023584	0.7065897065897065	ok
cross_m10	ESCA	TCGA-ESCA	SRP064894	4	16390	17634	16426	3101	3623	0.399871009351822	0.3421476942921638	4688	5286	0.4136092150170648	0.3660409556313993	4230	4301	0.4813238770685579	0.38203309692671394	100	100	0.07	0.07	500	500	0.078	0.076	100	100	0.17	0.17	500	500	0.214	0.152	0.7613673008706868	0.45340212834569493	0.3908416639793615	0.6766020177822821	0.9396619769224042	2.010876242027317	0.5327101900736271	0.3868772793990575	0.42321915607953947	0.3406597728394401	0.6453935326418548	ok
cross_m10	ESCA	SRP099599	TCGA-ESCA	0	1623	1626	17634	101	246	0.27722772277227725	0.21782178217821782	132	363	0.29545454545454547	0.25	277	397	0.51985559566787	0.37906137184115524	100	100	0.11	0.1	500	500	0.332	0.274	100	100	0.12	0.11	132	363	0.29545454545454547	0.25	0.6237623762376238	0.2871287128712871	0.22772277227722773	0.5582635186595581	1.017773434279923	1.8632484511916603	0.4537639713968391	0.311926730707464	0.3159209029015672	0.20147901714720273	0.600739371534196	ok
cross_m10	ESCA	SRP099599	TCGA-ESCA	1	1623	1626	17634	236	253	0.2076271186440678	0.16101694915254236	324	384	0.23148148148148148	0.19444444444444445	404	421	0.42326732673267325	0.2698019801980198	100	100	0.07	0.07	500	500	0.284	0.234	100	100	0.16	0.13	324	384	0.23148148148148148	0.19444444444444445	0.614406779661017	0.2288135593220339	0.18220338983050846	0.35593220338983056	0.6983566425296416	1.8969344551966412	0.6318498825215086	0.2311185531324572	0.2445759516212013	0.24004458672489037	0.5871842267406038	ok
